financial,follow_cnt,followers_cnt,gender,status_cnt,verified_reason
False,139,13101736,m,981,体操/奥运/奥运冠军/冠军/李/小/鹏///非凡/领/越/体育/发展///北京///有限/有限公司/公司/董事/董事长///植/观/合伙/合伙人///首席/产品/官/CPO
False,211,120875,f,2164,健美/健美操/亚洲/冠军/欧阳/珊/珊
False,1648,71351,m,18974,/1
False,786,109777,f,13928,//足球///报知/知名/记者/贾/岩峰
False,36,808693,m,655,NBA/球员/格里/格里芬
False,36,18292,m,366,NBA/太阳/太阳队/控球/后卫/戈/兰///德拉/季/奇
False,242,890383,m,3321,五星/星体/体育/主持/主持人///头条/条文/文章/作者
False,139,539650,m,783,CCTV5/主持/主持人/张/斌///微博/签约/自媒体/媒体
False,365,1308826,m,9,中/超/北京/北京国安/国安/球员/张/稀/哲
False,182,463477,m,373,/1
False,1198,5600792,m,852,著名/足球/足球运动/球运/运动/运动员/动员/郝海东/海东
False,0,80834,m,5862,美国/职业/自行/自行车/行车/车手////兰斯///阿姆/阿姆斯/阿姆斯特/阿姆斯特朗/斯特/斯特朗
False,5,286084,m,826,NBA/新奥尔良/奥尔良/鹈鹕/队/大/前锋
False,1313,47413,m,1707,/1
False,275,337622,f,1643,上海/最/世/文化/签约/作家///已/出版///妄言/之/半////四重/重音////馥/鳞////孤独/书//
False,454,145862,f,9597,专栏/专栏作家/作家/十二///已/出版/随笔/随笔集///女/心//
False,1000,135368,m,20007,作家/许/开/祯///头条/条文/文章/作者///微博/签约/自媒体/媒体
False,192,3281049,m,2388,翻译/翻译家///作家///学者///中国/中国海/海洋/海洋大学/大学/大学教授/教授
False,1570,908027,m,35090,当代/著名/华裔/艺术/艺术家/术家///建筑/及/艺术/评论/评论家///自由/撰稿/撰稿人//
False,320,1936236,m,14617,//货币/战争///作者
False,540,858078,f,12548,著名/著名作家/名作/名作家/作家///出版/诗集///赵/丽/华/诗选////我/将/侧身/走过////她们/仨///等////头条/条文/文章/作者///微博/签约/自媒体/媒体
False,448,249632,f,11721,作家///出版/作品///小时/小时候/时候////黑/花黄//
False,2191,1116131,m,29973,作家///文史/史学/学者
False,53,731818,f,3576,著名/著名作家/名作/名作家/作家/张/德/芬////遇见/未知/的/自己//
False,393,3771829,m,1675,评书/艺术/艺术家/术家/李伯清
False,263,268565,f,620,中央/中央民族大学/民族/大学/副教授/教授///百家/百家讲坛/讲坛/坛主/主讲/主讲人
False,577,1336145,f,16617,电影///我/愿意///原著/兼/编剧///电视/电视剧///你/是/我/爱人////说好/不分/分手////马/文/的/战争////新/结婚/时代////与/王/海/鸰/合作///编剧///长篇/长篇小说/小说///我/是不是/不是/你/最/疼爱/的/人///等
False,954,3063881,f,2350,畅销/畅销书/作家///著有///全/世/爱///系列///曾/任///读者/原创/版///主编///微博/签约/自媒体/媒体
False,759,258350,m,4047,小说/小说家///诗人///出版/人///读图/时代/代公/公司/创始/创始人//
False,557,6373989,m,1082,作家///代表/代表作/代表作品/作品/有///解密/////风声/////暗算///等//
False,99,589640,m,1721,著名/著名作家/名作/名作家/作家///与/画家/朝/戈///歌手/腾格尔/共/称///草原/三剑客/剑客//
False,876,4063993,m,1814,财经/经作/作家////激荡/三十/三十年/十年///作者
False,471,89443,m,949,时代/代出/出版/传媒/公司/少儿/少儿出版社/出版/出版社/社长
False,327,36087,m,999,香港/影评/影评人///作家/汤/祯/兆
False,383,202704,f,1116,湖南/湖南省/作协/副/主席///民进/湖南/湖南省/副/主委///全国/全国政协/国政/政协/政协委员/委员///湖南/湖南师范大学/师范/师范大学/大学/学文/文学/文学院/学院/教授/汤/素/兰
False,434,107010,m,2428,中国/致公/公出/出版/出版社/社长/社长兼/总编/总编辑/编辑///头条/条文/文章/作者
False,610,86595,m,9630,中国/中国协和医科大学/国协/协和/医科/医科大/医科大学/科大/大学/出版/出版社/社长///袁/钟
False,60,275658,f,221,马来/马来西亚/西亚/亚华/华语/作家///代表/代表作///告别/别的/年代/////野/菩萨///等
False,885,39473,m,245,辽宁/辽宁人/辽宁人民艺术剧院/人民/艺术/艺术剧院/剧院///辽宁/儿童/艺术/艺术剧院/剧院/院长///国家/国家一级/一级/演员///话剧///郭/明/义///导演
False,488,342820,f,1065,作家///代表/代表作///牵手///大校/的/女儿///中国/中国式/离婚///新/结婚/时代///成长
False,2005,3399373,m,795,国家/国家一级/一级/作家///央视/百家/百家讲坛/讲坛/坛主/主讲/主讲人///历史/历史学/历史学家/史学/史学家/学家///资本/本市/市场/研究/研究者//
False,135,2289691,f,1308,知名/畅销/青春/作家///出版/作品/有///何以/笙箫/默////微微/微微一笑/很/倾城////杉杉/来/吃//
False,611,2500969,m,85388,北京/北京大学/大学/中文/中文系/教授/孔庆东
False,1426,493339,m,27591,郑/洪/升///作家///郑渊洁/之父
False,7,71193,m,9,台湾/著名/著名作家/名作/名作家/作家///出版/人/电影/影人///詹/宏志///出版///詹/宏志/私房/谋杀///等
False,728,1346599,m,4015,悬疑/小说/小说家
False,131,64316824,f,3752,张小娴///香港/著名/著名作家/名作/名作家/作家
False,10,506360,f,5886,著名/著名作家/名作/名作家/作家
False,650,412787,m,2456,欧阳/欧阳应霁///香港/作家///漫画/漫画家/画家
False,60,814605,m,7876,著名/著名作家/名作/名作家/作家///代表/代表作///新星////芙蓉/芙蓉国////最新/出版////曹操/与/献帝//
False,385,752580,f,314,当代/当代小说/小说/小说家
False,513,1321838,m,626,作家/李/洱///有/作品///花腔////石榴/石榴树/树上/结/樱桃////白色/的/乌鸦///等
False,74,1615638,m,2306,台湾/著名/著名作家/名作/名作家/作家/九把刀///代表/代表作/代表作品/作品/有////功夫/////杀手/////少林/少林寺/第八/铜人///等//
False,759,93640,m,8560,足彩///博彩/专家///前///足彩/310//报社/主编///微博/签约/自媒体/媒体
False,506,67037,m,3471,前//TVB/体育/主持/及/香港/体/记协/协会/协会主席/会主/主席///陈/尚/来
False,201,103177,f,267,中国/中国女足/女足/队员///大连/权/健/俱乐部/有限/有限公司/公司/球员
False,47,8695740,m,51663,知名/足球/评论/人///乐/播/足球/创始/创始人///微博/签约/自媒体/媒体
False,1705,2006819,m,53709,足球/评论/评论员///克/韩///微博/签约/自媒体/媒体
False,108,8461,m,873,广州/广州市/州市/体育/体育局/摄影/摄影师
False,620,5693623,m,11457,著名/篮球/评论/评论员///微博/签约/自媒体/媒体
False,205,2601871,m,1098,著名/足球/足球运动/球运/运动/运动员/动员///前/国脚
False,422,2767889,m,5803,资深/媒体/人///微博/签约/自媒体/媒体
False,524,90192,f,2153,体操/世界/世界冠军/冠军
False,31,716109,m,547,NBA/俄克拉荷/俄克拉荷马/克拉/荷马/雷霆/队/控球/后卫/威斯/斯布鲁克/布鲁克//Russell/Westbrook/
False,219,1053475,f,292,北京///伦敦/奥运/奥运会/跳水/冠军///陈若琳
False,1075,16040,m,6278,高尔夫/夫职/职业/球员/吴/阿/顺/经纪/经纪人
False,453,96976,m,10556,德甲/记者///微博/签约/自媒体/媒体
False,2391,4293003,m,11429,CBA/北京/北京首钢队/首钢/首钢队/外援/马布里/布里///前/NBA/著名/球星
False,937,136915,m,7721,极限/马拉/马拉松/运动/运动员/动员
False,424,5082985,m,1295,中/超大/大连/阿/尔/滨/队员///国脚/陈/涛
False,1027,4931,m,6134,上海///解放/解放日报/日报///体育/体育部/记者///陈/华
False,124,15215,m,661,辽宁/电视/电视台/著名/体育/评论/评论员/小马
False,1656,21846,m,55281,足球/评论/评论员///辽宁/娱乐/频道/亚运/亚运会/出境/记者///孙/德/信
False,818,1240429,m,12276,篮球/记者///评论/评论员///头条/条文/文章/作者///微博/签约/自媒体/媒体
False,225,475315,f,2749,上海/上海女排/女排/排队/队员/张/磊///微博/签约/自媒体/媒体
False,676,979647,m,25905,篮球/评论/评论员
False,413,144789,m,110,腾讯/体育/解说
False,1457,124699,m,9356,北京/北京电视台/电视/电视台/体育/体育频道/频道/主持/主持人///篮球///足球/解说/解说员
False,115,502993,m,762,NBA/传奇/巨星///沙奎尔/奎尔///奥尼尔/尼尔
False,428,99215,m,1298,知名/体育/评论/评论员///微博/签约/自媒体/媒体
False,55,174683,m,886,2011/年/美国/高尔夫/高尔夫球/公开/公开赛/开赛/冠军//2012/年/PGA/锦标/锦标赛/冠军
False,1284,1164222,m,34962,//足球///报/记者/赵/震///微博/签约/自媒体/媒体
False,310,255513,m,4404,中国/中国围棋/中国围棋协会/围棋/协会/新闻/委员/委员会/委员///资深/棋牌/记者
False,334,47846,f,577,奥运/奥运会/竞走/冠军/王丽萍
False,1131,234708,m,2294,北京/男篮/篮队/队员/孙明明/明明
False,293,222463,m,14,前///山东/山东鲁能/山东鲁能队/鲁能队/球员/汪/强
False,110,1368201,m,237,中/超/北京/北京国安/国安/足球/俱乐部/外援///马/季/奇
False,592,28483,m,2084,前///足球/解说////零点/赛场///制片/制片人///王/鹏
False,108,138711,m,1175,中国/高尔夫/第一/人///张连伟/体育/发展/基金/基金会/会理/理事/理事长
False,87,45961,f,9,中国/中国女足/女足///现役/武汉/女足/队员
False,6,1086243,f,394,前/女子/子网/网坛/世界/第一/卡罗/卡罗琳/罗琳///沃/兹/尼亚/奇
False,461,7620,m,4136,体坛/传媒/集团/集团股份/股份/股份有限/有限/有限公司/公司/副总/副总经理/总经理/经理///上海/分公司/公司/总经理/经理
False,608,243149,f,26033,新浪/体育/记者///曲/小/尤
False,521,1748204,f,2527,中国/中国女排/女排/副攻/马/蕴/雯
False,179,59312,m,23488,中国/第一/一滑/滑板/博客/作者
False,667,31147,m,7851,PPTV/体育/传媒/事业/事业部///主持/主持人
False,2675,110809,m,53463,前////体坛/体坛周报/周报///名/记///足球/专家////微博/签约/自媒体/媒体
False,701,1104528,m,3950,中央/五套/主持/主持人///体育/解说/解说员
False,265,38230,m,1886,BTV//天天/天体/体育///主编/王/速
False,471,47657,m,1585,自行/自行车/行车/车运/运动/运动员/动员/计成///中国/环/法/第一/人
False,397,6129659,m,3302,2008/2012/奥运/奥运会/拳击/冠军//WBO/世界/金腰带/腰带/拳王
False,105,32186766,m,1751,伦敦/奥运/自由/自由泳/400/米/夺冠/1500/米/破/世界/世界纪录/纪录///中国/男子/子游/游泳/奥运/首金
False,301,30000,f,2017,//新闻/新闻晨报/晨报///记者/甘/慧
False,247,371241,m,1740,台湾/知名/健身/身教/教练/潘/若/迪///多位/明星/的/塑身/身教/教练
False,380,253207,f,3288,CCTV5/速度/滑冰///帆船/船帆/帆板/专项/记者/徐/莉
False,1544,8482825,m,9091,中央/中央电视台/电视/电视台/体育/评论/评论员///嘉/友/跑跑/团/创始/创始人
False,587,288925,m,4486,前///篮球/先锋/先锋报/副总/副总编/总编/总编辑/编辑/孟/晓/琦
False,296,41867,f,868,女子/子体/体操/国家/国家队/队员///何/楚楚
False,608,180540,f,3192,CCTV5/主持/主持人
False,159,53990,m,3251,西安/电视/电视台/台中/中超联赛/联赛/评论/评论员/黄/稚/轩///陕西/电视/电视台/台西/西甲/联赛/评论/评论员
False,1011,30821,m,6875,/1
False,1093,19455,m,4946,虎/扑/体育/主编
False,12,336271,m,713,德国/国足/足球/足球运动/球运/运动/运动员/动员///梅苏/特/厄/齐/尔
False,11,177287,m,202,NBA/巨星/德里/德里克/里克///罗斯
False,21,36007,m,538,NBA/金州/勇士/勇士队/球员
False,483,1746567,m,3133,体育/播音/播音员/沙/桐
False,535,31749,m,9230,//足球/足球报///资深/记者////车间///杂志/资深/编辑/陈/冰
False,1790,318480,m,18883,知名/解说/解说员///微博/签约/自媒体/媒体
False,388,52648,m,9390,广东/电视/电视台/体育/体育频道/频道/主持/主持人/陈/凯/冬
False,32,93446,f,114,中国/中国女足/女足/队/队员
False,327,87428,f,490,中国/艺术/艺术体操/体操/体操队/队员/张/豆豆
False,594,127826,m,510,CBA/东莞/新世纪/世纪/烈/豹/队长
False,194,9464967,m,781,体操/奥运/奥运会///世锦赛/冠军///张/成龙
False,181,118345,m,1784,前/中国/中国男篮/男篮///八一/八一男篮/男篮/主教/主教练/教练/王/非
False,77,4778017,m,771,NBA/布鲁克/布鲁克林/鲁克林/篮网/网队/球员/员林/林书豪/书豪
False,338,31747,f,192,女足/队员/李/丹阳
False,1951,20948,f,6265,深圳/深圳市/景/丽/体育/发展/有限/有限公司/公司///董事/董事长///职业/瑜伽/导师
False,14,5763626,m,3292,NBA/球星/德/维/恩///韦德
False,24,76164,m,3117,NBA/著名/球星/詹/宁/斯
False,3,442711,m,3829,NBA2010/届/状元///华盛/华盛顿/奇才/奇才队/后卫/约翰///沃/尔
False,88,92983,m,2,江苏/苏苏/苏宁/球员/杨/博/宇
False,1098,106213,m,2435,上海/五星/星体/体育/主持/主持人///足球/评论/评论员/王/政
False,248,5025435,m,1140,中国/著名/斯诺/斯诺克/诺克/选手
False,120,195229,m,6127,广东/电视/电视台/英超/意甲/主/播///何/辉
False,701,192035,m,6279,CCTV5//天下/天下足球/足球///栏目/主编/朱/晓/雨///微博/签约/自媒体/媒体
False,134,40073,m,448,伦敦/奥运/奥运会/跳水/十米/双人/冠军/仁川/亚运/亚运会/跳水/十米/双人/冠军
False,34,54662,m,129,中/超上/上海/海上/港/集团/足球/俱乐部/外援/达/维///罗德里/罗德里格/罗德里格斯/德里/里格/里格斯/格斯
False,799,120862,m,1374,CBA/山西/山西汾酒/汾酒/男篮/篮队/队员///全明星/明星/星球/球员
False,234,1482693,f,3149,台球/天/后/潘晓婷
False,238,806024,m,803,中/超上/上海/海上/港/足球/俱乐部///中国/中国国家队/国家/国家队/队员/武/磊
False,647,51356,m,4119,赛车/赛车手/车手/江/腾/一///上海/上海大众/海大/大众/333/车队/车手
False,230,6407542,m,4332,中国/中国国家队/国家/国家队///山东/山东鲁能/山东鲁能队/鲁能队/队员///王大雷
False,2472,155088,m,12387,天津/电视/电视台/主持/主持人///时事/与/体育/评论/评论员///足球/收藏/收藏家/藏家///头条/条文/文章/作者///微博/签约/自媒体/媒体
False,361,477887,m,665,中国/中国乒乓球队/乒乓/乒乓球/乒乓球队/球队/队员
False,454,2365638,m,1981,中/超/辽宁/辽宁队/球员/肇俊/肇俊哲
False,666,28872,m,6582,济南/电视/电视台/新闻/新闻频道/频道/体育/体育部/主任/曲/涛
False,276,516328,m,301,中国/国奥/奥运/五/冠王///邹/凯
False,35,4691874,m,738,前/NBA/休斯/休斯敦/斯敦/火箭/火箭队/球星
False,581,6217627,m,413,知名/足球/足球运动/球运/运动/运动员/动员/杜威
False,684,167211,f,1555,体操/世界/世界冠军/冠军/范晔
False,8,256977,m,531,NBA/球员/伊曼///香/珀/特
False,397,78155,m,2667,cctv/体育/解说/解说员/张/盛
False,314,3893275,m,2127,前/国家/国家羽毛球队/羽毛/羽毛球/羽毛球队/球队/队员
False,64,1980957,m,144,上海/海上/港/球员///埃/尔克/森
False,32,104743,m,300,前/NBA/著名/球星///大虫///罗德曼/德曼
False,449,12963,m,2961,/1
False,616,1471296,m,20215,NBA/中文/文官/网主/主持/主持人///微博/签约/自媒体/媒体
False,724,6567,m,2093,//博鳌/观察///杂志/副主编/主编/兼/副总/副总经理/总经理/经理///卢/劲
False,12,5133725,m,193,NBA/巨星/科比///布莱恩/布莱恩特/莱恩/特
False,87,72999,f,26,中国/中国女足/女足/国家/国家队/球员
False,53,49855,f,525,北京/北京奥运/奥运/奥运会/女/双冠/冠军//06/年/尤伯杯//09/年/苏/杯//10/年/世锦赛/冠军
False,98,26641,m,615,CBA/山东/黄金/男篮/外援///前/NBA/萨克/萨克拉/萨克拉门托/克拉/拉门/拉门托/国王/球员/普尔///杰/特
